transaction_id,amount,timestamp,merchant_id,customer_id,transaction_type,device_type,location,previous_fraud,fraud_label
TX003669,2250.7,03/01/2024,M5,C168,withdrawal,POS,AU,0,0
TX003670,1195.02,03/01/2024,M3,C058,purchase,POS,CA,0,0
TX003671,257.58,03/01/2024,M4,C300,transfer,mobile,US,0,0
TX003672,3625.75,03/01/2024,M5,C552,purchase,web,CA,0,0
TX003673,566.85,03/01/2024,M1,C549,transfer,web,CA,0,0
TX003674,3045.51,03/01/2024,M4,C116,withdrawal,POS,IN,0,0
TX003675,1412.44,03/01/2024,M5,C786,transfer,POS,AU,0,0
TX003676,875.75,03/01/2024,M4,C781,purchase,web,CA,1,0
TX003677,1904.96,03/01/2024,M3,C126,purchase,POS,UK,0,0
TX003678,4009.21,03/01/2024,M2,C404,withdrawal,POS,IN,0,0
TX003679,1966.55,03/01/2024,M1,C398,purchase,POS,IN,0,0
TX003680,3756.34,03/01/2024,M3,C514,withdrawal,mobile,CA,0,0
TX003681,636.18,03/01/2024,M3,C804,withdrawal,mobile,UK,0,0
TX003682,3866.13,03/01/2024,M5,C884,purchase,web,CA,1,0
TX003683,1192.3,03/01/2024,M4,C497,transfer,mobile,UK,0,0
TX003684,3390.19,03/01/2024,M1,C941,withdrawal,mobile,IN,0,0
TX003685,2833.25,03/01/2024,M3,C527,transfer,web,UK,0,0
TX003686,4646.43,03/01/2024,M5,C397,purchase,mobile,CA,0,0
TX003687,1942.74,03/01/2024,M1,C264,transfer,web,US,0,0
TX003688,340.16,03/01/2024,M4,C750,transfer,POS,US,0,0
TX003689,105.59,03/01/2024,M3,C262,transfer,web,UK,0,0
TX003690,4136.02,03/01/2024,M3,C397,transfer,web,CA,0,0
TX003691,2628.43,03/01/2024,M3,C645,purchase,web,AU,0,0
TX003692,3878.47,03/01/2024,M1,C724,purchase,POS,US,1,0
TX003693,1179.78,03/01/2024,M1,C526,transfer,POS,IN,0,0
TX003694,1731.97,03/01/2024,M1,C435,purchase,POS,CA,0,0
TX003695,160.22,03/01/2024,M1,C839,purchase,web,CA,0,0
TX003696,4807.85,03/01/2024,M5,C929,withdrawal,web,US,1,0
TX003697,3342.66,03/01/2024,M2,C359,purchase,web,AU,0,0
TX003698,4666.69,03/01/2024,M5,C128,transfer,web,IN,0,0
TX003699,1334.83,03/01/2024,M3,C863,purchase,web,AU,0,0
TX003700,3061.2,03/01/2024,M5,C633,purchase,web,IN,0,0
TX003701,3395.71,03/01/2024,M4,C240,purchase,web,US,0,0
TX003702,1594.57,03/01/2024,M1,C626,purchase,mobile,CA,0,0
TX003703,4242.07,03/01/2024,M4,C708,withdrawal,POS,IN,1,0
TX003704,4736.34,03/01/2024,M4,C221,transfer,mobile,CA,0,0
TX003705,4425.43,03/01/2024,M3,C213,transfer,POS,UK,0,0
TX003706,3697.94,03/01/2024,M1,C915,purchase,web,UK,1,0
TX003707,1394.55,03/01/2024,M4,C591,purchase,mobile,US,0,0
TX003708,1415.26,03/01/2024,M3,C774,withdrawal,web,US,0,0
TX003709,4817.17,03/01/2024,M1,C134,purchase,mobile,US,0,0
TX003710,61.32,03/01/2024,M2,C817,withdrawal,mobile,UK,0,0
TX003711,3583.09,03/01/2024,M3,C753,transfer,web,IN,0,0
TX003712,3534.17,03/01/2024,M5,C385,transfer,mobile,AU,0,0
TX003713,3117.22,03/01/2024,M1,C302,withdrawal,mobile,US,0,0
TX003714,4950.64,03/01/2024,M4,C781,transfer,POS,AU,0,0
TX003715,1566.28,03/01/2024,M4,C286,purchase,web,AU,0,1
TX003716,1706.46,03/01/2024,M5,C561,purchase,web,UK,0,0
TX003717,403.91,03/01/2024,M5,C188,withdrawal,mobile,IN,0,0
TX003718,2219.56,03/01/2024,M4,C296,transfer,web,UK,0,0
TX003719,1312.63,03/01/2024,M1,C525,transfer,POS,US,0,0
TX003720,1723.5,03/01/2024,M3,C388,withdrawal,POS,UK,0,0
TX003721,4174.51,03/01/2024,M5,C458,withdrawal,web,UK,0,0
TX003722,4678.07,03/01/2024,M5,C743,transfer,web,UK,0,0
TX003723,936.81,03/01/2024,M5,C260,withdrawal,POS,US,0,0
TX003724,1868.82,03/01/2024,M2,C703,purchase,web,US,1,0
TX003725,4643.87,03/01/2024,M1,C924,transfer,mobile,UK,0,0
TX003726,318.42,03/01/2024,M1,C714,withdrawal,web,UK,0,0
TX003727,470.88,03/01/2024,M1,C772,withdrawal,mobile,AU,0,0
TX003728,822.33,03/01/2024,M1,C112,withdrawal,POS,IN,0,0
TX003729,2980.11,03/01/2024,M1,C885,transfer,web,AU,1,0
TX003730,760.86,03/01/2024,M4,C863,purchase,POS,IN,0,0
TX003731,4840.7,03/01/2024,M5,C035,purchase,web,IN,0,0
TX003732,2239.11,03/01/2024,M4,C078,transfer,mobile,UK,0,0
TX003733,2512.57,03/01/2024,M2,C274,withdrawal,web,AU,0,0
TX003734,1240.83,03/01/2024,M3,C959,transfer,POS,IN,0,0
TX003735,2360.09,03/01/2024,M5,C277,transfer,mobile,IN,0,0
TX003736,3312.95,03/01/2024,M2,C673,withdrawal,web,US,0,0
TX003737,3758.37,03/01/2024,M4,C311,transfer,POS,IN,0,0
TX003738,3771.8,03/01/2024,M3,C528,purchase,POS,UK,0,0
TX003739,2893.68,03/01/2024,M2,C203,transfer,web,CA,0,0
TX003740,4522.76,03/01/2024,M3,C984,withdrawal,POS,US,0,0
TX003741,4088.87,03/01/2024,M2,C951,transfer,mobile,CA,0,0
TX003742,3787.67,03/01/2024,M4,C016,purchase,web,UK,0,0
TX003743,287.47,03/01/2024,M3,C713,transfer,mobile,CA,0,0
TX003744,44.32,03/01/2024,M2,C475,transfer,POS,IN,0,0
TX003745,1070.11,03/01/2024,M4,C510,transfer,POS,CA,0,0
TX003746,3320.98,03/01/2024,M5,C209,transfer,POS,AU,0,0
TX003747,2061.88,03/01/2024,M4,C498,withdrawal,mobile,UK,0,0
TX003748,2018.01,03/01/2024,M4,C401,purchase,POS,AU,1,0
TX003749,4424.09,03/01/2024,M5,C428,purchase,web,CA,0,0
TX003750,4478.86,03/01/2024,M4,C991,purchase,web,AU,0,0
TX003751,4546.78,03/01/2024,M5,C077,transfer,POS,US,0,0
TX003752,1576.25,03/01/2024,M5,C567,purchase,web,CA,1,0
TX003753,3458.37,03/01/2024,M5,C079,withdrawal,mobile,AU,0,1
TX003754,1365.45,03/01/2024,M2,C305,transfer,mobile,IN,0,0
TX003755,961.14,03/01/2024,M3,C057,transfer,POS,CA,1,0
TX003756,931.32,03/01/2024,M2,C529,purchase,web,US,0,0
TX003757,1717.12,03/01/2024,M5,C207,transfer,web,IN,0,0
TX003758,2155.49,03/01/2024,M3,C510,transfer,POS,CA,0,0
TX003759,4156.44,03/01/2024,M3,C976,purchase,mobile,IN,0,0
TX003760,608.26,03/01/2024,M5,C134,withdrawal,POS,CA,0,1
TX003761,3677.28,03/01/2024,M3,C843,withdrawal,web,CA,0,0
TX003762,2661.96,03/01/2024,M3,C993,purchase,web,UK,0,0
TX003763,1446.85,03/01/2024,M2,C521,withdrawal,POS,AU,1,0
TX003764,2469.17,03/01/2024,M3,C580,withdrawal,mobile,CA,0,0
TX003765,1506.71,03/01/2024,M5,C852,withdrawal,mobile,US,0,0
TX003766,2984.45,03/01/2024,M1,C898,transfer,POS,AU,0,1
TX003767,2174.88,03/01/2024,M1,C082,transfer,web,UK,0,0
TX003768,830.38,03/01/2024,M1,C620,transfer,mobile,AU,0,0
TX003769,591.75,03/01/2024,M5,C043,withdrawal,POS,AU,0,0
TX003770,2738.01,03/01/2024,M1,C482,transfer,web,CA,0,0
TX003771,4513.04,03/01/2024,M2,C965,withdrawal,mobile,US,0,0
TX003772,1726.35,03/01/2024,M5,C909,purchase,mobile,CA,0,0
TX003773,3667.67,03/01/2024,M5,C643,withdrawal,POS,US,0,0
TX003774,3296.72,03/01/2024,M5,C492,transfer,web,US,0,0
TX003775,4658.46,03/01/2024,M3,C498,withdrawal,mobile,IN,0,0
TX003776,4106.7,03/01/2024,M3,C017,transfer,POS,CA,1,0
TX003777,2837.36,03/01/2024,M3,C604,transfer,mobile,UK,0,0
TX003778,3288.58,03/01/2024,M4,C994,purchase,web,AU,0,0
TX003779,4492.95,03/01/2024,M2,C947,purchase,mobile,IN,0,0
TX003780,2003.6,03/01/2024,M5,C293,transfer,web,UK,0,0
TX003781,1640.71,03/01/2024,M5,C975,withdrawal,mobile,CA,1,0
TX003782,63.95,03/01/2024,M3,C147,purchase,mobile,US,0,0
TX003783,4134.49,03/01/2024,M5,C471,purchase,POS,CA,0,0
TX003784,4006.89,03/01/2024,M5,C994,transfer,mobile,CA,0,0
TX003785,531.23,03/01/2024,M1,C171,withdrawal,web,IN,0,0
TX003786,2888.52,03/01/2024,M5,C562,purchase,POS,UK,0,0
TX003787,2325.27,03/01/2024,M4,C530,purchase,web,IN,0,0
TX003788,602.36,03/01/2024,M3,C119,withdrawal,web,UK,0,0
TX003789,4903.04,03/01/2024,M2,C835,purchase,POS,IN,0,0
TX003790,1081.33,03/01/2024,M2,C736,withdrawal,web,AU,0,0
TX003791,345.5,03/01/2024,M1,C065,transfer,mobile,US,0,0
TX003792,2978.29,03/01/2024,M2,C140,purchase,POS,US,0,0
TX003793,3696.94,03/01/2024,M2,C445,transfer,mobile,US,0,0
TX003794,171.89,03/01/2024,M3,C505,withdrawal,mobile,AU,0,0
TX003795,3297,03/01/2024,M3,C188,transfer,web,AU,0,0
TX003796,2666.14,03/01/2024,M4,C157,transfer,web,US,0,0
TX003797,525.29,03/01/2024,M1,C609,transfer,mobile,US,0,0
TX003798,870.89,03/01/2024,M2,C669,withdrawal,POS,UK,0,0
TX003799,2844.19,03/01/2024,M4,C946,withdrawal,mobile,UK,1,0
TX003800,1488.82,03/01/2024,M1,C245,withdrawal,mobile,CA,0,0
TX003801,4692.2,03/01/2024,M2,C855,withdrawal,web,IN,0,0
TX003802,4095.51,03/01/2024,M2,C943,withdrawal,web,UK,0,0
TX003803,4918,03/01/2024,M3,C747,purchase,mobile,UK,1,0
TX003804,1305.76,03/01/2024,M5,C032,purchase,mobile,UK,0,0
TX003805,4848.92,03/01/2024,M1,C360,purchase,web,UK,0,0
TX003806,2161.86,03/01/2024,M2,C752,transfer,mobile,AU,0,0
TX003807,1744.12,03/01/2024,M1,C329,transfer,web,CA,0,0
TX003808,261.24,03/01/2024,M4,C511,withdrawal,mobile,UK,0,0
TX003809,273.3,03/01/2024,M4,C849,withdrawal,POS,IN,1,0
TX003810,3463.14,03/01/2024,M5,C786,purchase,POS,UK,0,0
TX003811,2295.07,03/01/2024,M2,C070,withdrawal,mobile,AU,1,0
TX003812,1140.34,03/01/2024,M3,C312,transfer,web,US,0,0
TX003813,3073.71,03/01/2024,M2,C914,withdrawal,mobile,US,0,0
TX003814,1271.76,03/01/2024,M1,C727,purchase,mobile,CA,0,0
TX003815,2892.38,03/01/2024,M4,C078,withdrawal,web,US,0,1
TX003816,1802.45,03/01/2024,M1,C168,transfer,mobile,UK,0,0
TX003817,4119.53,03/01/2024,M5,C809,purchase,web,AU,1,0
TX003818,4105.27,03/01/2024,M4,C982,withdrawal,mobile,CA,1,0
TX003819,2391.98,03/01/2024,M3,C179,transfer,web,UK,0,0
TX003820,1760.59,03/01/2024,M4,C627,purchase,mobile,US,0,0
TX003821,1819.17,03/01/2024,M2,C259,purchase,POS,IN,0,0
TX003822,4030.52,03/01/2024,M2,C485,transfer,web,UK,1,0
TX003823,1647.62,03/01/2024,M4,C771,withdrawal,POS,IN,0,0
TX003824,1053.21,03/01/2024,M5,C004,withdrawal,web,IN,0,0
TX003825,432.59,03/01/2024,M2,C296,withdrawal,web,CA,0,1
TX003826,2338.8,03/01/2024,M2,C619,purchase,web,AU,0,0
TX003827,2415.84,03/01/2024,M3,C854,purchase,web,US,0,0
TX003828,4206.13,03/01/2024,M4,C359,withdrawal,mobile,US,0,0
TX003829,1113.98,03/01/2024,M2,C116,purchase,mobile,UK,0,0
TX003830,1911.15,03/01/2024,M5,C356,purchase,web,US,1,0
TX003831,4043.94,03/01/2024,M1,C956,transfer,mobile,CA,0,0
TX003832,4119.88,03/01/2024,M4,C842,withdrawal,web,US,0,0
TX003833,1929.21,03/01/2024,M3,C438,withdrawal,web,UK,0,0
TX003834,2301.03,03/01/2024,M2,C330,withdrawal,POS,US,0,0
TX003835,1523.4,03/01/2024,M5,C524,purchase,web,AU,0,0
TX003836,4663.45,03/01/2024,M4,C653,purchase,web,IN,0,0
TX003837,602.03,03/01/2024,M5,C187,purchase,mobile,IN,0,0
TX003838,4669.41,03/01/2024,M5,C967,withdrawal,web,IN,0,0
TX003839,3422.49,03/01/2024,M3,C280,purchase,web,AU,0,0
TX003840,2662.55,03/01/2024,M4,C510,withdrawal,POS,CA,0,0
TX003841,172.97,03/01/2024,M2,C465,purchase,mobile,UK,0,0
TX003842,2383.22,03/01/2024,M3,C114,withdrawal,mobile,AU,0,0
TX003843,2044.66,03/01/2024,M2,C939,transfer,POS,UK,0,0
TX003844,814.48,03/01/2024,M1,C235,purchase,web,CA,0,0
TX003845,3285.48,03/01/2024,M5,C337,withdrawal,POS,AU,0,0
TX003846,4856.04,03/01/2024,M1,C521,transfer,mobile,US,0,0
TX003847,2815.32,03/01/2024,M5,C198,transfer,POS,CA,0,0
TX003848,3576.62,03/01/2024,M3,C763,purchase,mobile,IN,0,0
TX003849,351.57,03/01/2024,M2,C049,withdrawal,POS,AU,0,0
TX003850,2094.16,03/01/2024,M2,C939,purchase,web,CA,0,0
TX003851,590.63,03/01/2024,M3,C141,transfer,web,CA,1,0
TX003852,3067.85,03/01/2024,M4,C782,purchase,mobile,AU,0,0
TX003853,4693.03,03/01/2024,M1,C527,withdrawal,POS,IN,0,0
TX003854,3312.27,03/01/2024,M1,C513,transfer,mobile,IN,0,0
TX003855,393.25,03/01/2024,M2,C669,purchase,web,CA,0,0
TX003856,1779.78,03/01/2024,M2,C029,purchase,mobile,UK,0,0
TX003857,2757.81,03/01/2024,M2,C081,purchase,web,CA,0,0
TX003858,2022.01,03/01/2024,M3,C030,purchase,mobile,AU,0,0
TX003859,4169.88,03/01/2024,M4,C747,purchase,POS,AU,0,0
TX003860,4075.21,03/01/2024,M1,C332,transfer,web,AU,0,0
TX003861,3063.04,03/01/2024,M5,C659,transfer,mobile,IN,0,0
TX003862,1873.56,03/01/2024,M3,C176,withdrawal,web,US,0,0
TX003863,1284.13,03/01/2024,M1,C369,purchase,POS,AU,0,0
TX003864,538.31,03/01/2024,M4,C546,withdrawal,web,AU,0,0
TX003865,1780.94,03/01/2024,M3,C534,transfer,POS,UK,0,0
TX003866,2071.73,03/01/2024,M1,C105,purchase,web,UK,0,0
TX003867,3382.36,03/01/2024,M3,C096,withdrawal,POS,CA,0,0
TX003868,3294.22,03/01/2024,M1,C229,purchase,web,CA,0,0
TX003869,359.84,03/01/2024,M1,C226,purchase,POS,CA,0,0
TX003870,1982.34,03/01/2024,M4,C370,withdrawal,mobile,AU,0,0
TX003871,917.08,03/01/2024,M5,C099,transfer,mobile,UK,0,0
TX003872,792.5,03/01/2024,M4,C444,withdrawal,web,CA,0,0
TX003873,4138.24,03/01/2024,M1,C467,withdrawal,POS,UK,0,0
TX003874,219.16,03/01/2024,M3,C054,withdrawal,mobile,AU,0,0
TX003875,2101.72,03/01/2024,M4,C194,purchase,web,AU,0,0
TX003876,849.34,03/01/2024,M5,C519,transfer,mobile,CA,0,1
TX003877,4397.86,03/01/2024,M1,C423,transfer,POS,AU,0,0
TX003878,2789.63,03/01/2024,M4,C314,purchase,web,AU,0,0
TX003879,1164.59,03/01/2024,M4,C127,transfer,POS,UK,0,0
TX003880,2517.11,03/01/2024,M4,C031,withdrawal,POS,US,0,0
TX003881,3660.12,03/01/2024,M4,C092,transfer,POS,IN,0,0
TX003882,4791.01,03/01/2024,M3,C518,purchase,mobile,CA,0,0
TX003883,1110.03,03/01/2024,M5,C257,transfer,web,US,0,0
TX003884,4432.05,03/01/2024,M5,C852,purchase,POS,CA,0,0
TX003885,4672.18,03/01/2024,M1,C901,withdrawal,mobile,US,0,0
TX003886,4582.94,03/01/2024,M2,C219,purchase,POS,AU,0,0
TX003887,3180.72,03/01/2024,M3,C751,transfer,mobile,CA,0,0
TX003888,3152.81,03/01/2024,M1,C105,withdrawal,web,US,0,0
TX003889,2022.02,03/01/2024,M1,C547,transfer,web,IN,0,1
TX003890,3764.47,03/01/2024,M4,C415,purchase,web,AU,0,0
TX003891,2661.16,03/01/2024,M2,C556,withdrawal,web,CA,0,0
TX003892,3390.42,03/01/2024,M2,C809,purchase,POS,CA,1,0
TX003893,2148,03/01/2024,M3,C308,transfer,mobile,US,0,0
TX003894,3660.17,03/01/2024,M2,C365,purchase,web,CA,0,0
TX003895,4124.11,03/01/2024,M1,C520,transfer,POS,AU,0,1
TX003896,740.72,03/01/2024,M2,C458,transfer,web,UK,0,0
TX003897,4166.32,03/01/2024,M2,C598,withdrawal,web,US,1,0
TX003898,2706.08,03/01/2024,M5,C369,withdrawal,web,IN,0,0
TX003899,4224.88,03/01/2024,M1,C330,purchase,mobile,CA,0,1
TX003900,2162.2,03/01/2024,M2,C688,transfer,mobile,AU,1,0
TX003901,1901.41,03/01/2024,M2,C641,transfer,mobile,CA,0,0
TX003902,4576.15,03/01/2024,M4,C706,withdrawal,web,IN,0,0
TX003903,1263.33,03/01/2024,M2,C010,withdrawal,POS,AU,0,0
TX003904,4222.62,03/01/2024,M2,C817,withdrawal,POS,IN,0,0
TX003905,2425.26,03/01/2024,M5,C506,withdrawal,POS,AU,1,0
TX003906,2575.34,03/01/2024,M1,C418,purchase,web,UK,0,0
TX003907,1549.26,03/01/2024,M3,C121,purchase,mobile,AU,0,0
TX003908,2869.48,03/01/2024,M1,C910,purchase,POS,IN,1,0
TX003909,1632.8,03/01/2024,M4,C234,purchase,web,US,0,0
TX003910,205.95,03/01/2024,M1,C330,withdrawal,web,UK,0,0
TX003911,1367.27,03/01/2024,M2,C542,purchase,POS,CA,0,1
TX003912,41.83,03/01/2024,M4,C347,purchase,POS,UK,0,0
TX003913,4891.99,03/01/2024,M1,C957,purchase,web,UK,1,0
TX003914,4829.08,03/01/2024,M4,C411,withdrawal,POS,CA,0,0
TX003915,1981.82,03/01/2024,M3,C223,transfer,web,AU,0,0
TX003916,3644.57,03/01/2024,M1,C152,withdrawal,POS,UK,0,0
TX003917,1735.57,03/01/2024,M2,C211,transfer,mobile,UK,0,0
TX003918,3358.75,03/01/2024,M4,C091,transfer,web,US,0,0
TX003919,4029.1,03/01/2024,M5,C920,purchase,mobile,US,0,0
TX003920,4734.31,03/01/2024,M4,C330,purchase,POS,IN,0,1
TX003921,2007.06,03/01/2024,M5,C466,purchase,web,CA,0,0
TX003922,3918.66,03/01/2024,M2,C859,withdrawal,POS,AU,0,0
TX003923,1336.98,03/01/2024,M3,C640,withdrawal,web,AU,0,0
TX003924,4951.76,03/01/2024,M5,C954,purchase,POS,IN,0,0
TX003925,138.59,03/01/2024,M3,C708,withdrawal,mobile,AU,0,0
TX003926,3021.61,03/01/2024,M4,C969,withdrawal,mobile,AU,0,0
TX003927,3300.93,03/01/2024,M2,C553,transfer,POS,US,1,0
TX003928,3443.35,03/01/2024,M5,C877,withdrawal,mobile,AU,0,0
TX003929,610.73,03/01/2024,M4,C929,transfer,mobile,AU,0,0
TX003930,4693.26,03/01/2024,M1,C227,purchase,POS,IN,0,1
TX003931,914.1,03/01/2024,M4,C193,withdrawal,web,IN,1,0
TX003932,3117.54,03/01/2024,M3,C529,transfer,POS,UK,0,0
TX003933,1121.15,03/01/2024,M2,C844,withdrawal,web,AU,0,0
TX003934,1543.01,03/01/2024,M2,C242,transfer,mobile,AU,0,0
TX003935,2736.83,03/01/2024,M4,C388,transfer,mobile,AU,0,0
TX003936,2091.8,03/01/2024,M1,C275,withdrawal,mobile,US,0,0
TX003937,809.53,03/01/2024,M3,C449,purchase,mobile,AU,0,0
TX003938,862.97,03/01/2024,M4,C638,transfer,mobile,US,0,0
TX003939,2096.54,03/01/2024,M4,C586,purchase,web,UK,0,0
TX003940,3788.84,03/01/2024,M2,C573,withdrawal,web,CA,0,1
TX003941,4490.84,03/01/2024,M3,C477,withdrawal,web,AU,0,0
TX003942,429.8,03/01/2024,M1,C479,purchase,POS,IN,0,0
TX003943,1971.59,03/01/2024,M2,C287,withdrawal,mobile,IN,0,0
TX003944,510.23,03/01/2024,M4,C697,transfer,mobile,AU,0,0
TX003945,92.8,03/01/2024,M2,C689,purchase,mobile,US,1,0
TX003946,3311.98,03/01/2024,M2,C677,withdrawal,POS,IN,0,0
TX003947,3016.22,03/01/2024,M5,C694,withdrawal,POS,IN,0,0
TX003948,823.47,03/01/2024,M2,C539,purchase,POS,UK,0,0
TX003949,1176.73,03/01/2024,M2,C329,transfer,mobile,UK,0,0
TX003950,128.3,03/01/2024,M3,C469,purchase,web,UK,0,0
TX003951,4176.39,03/01/2024,M2,C758,withdrawal,POS,IN,0,0
TX003952,4873.71,03/01/2024,M1,C848,withdrawal,POS,IN,0,0
TX003953,685.94,03/01/2024,M4,C533,purchase,web,AU,0,0
TX003954,1165.06,03/01/2024,M3,C938,transfer,POS,AU,0,1
TX003955,4343.36,03/01/2024,M2,C466,transfer,web,US,0,0
TX003956,4633.05,03/01/2024,M1,C976,transfer,mobile,IN,0,1
TX003957,2103.94,03/01/2024,M4,C983,purchase,web,AU,0,0
TX003958,262.61,03/01/2024,M3,C419,transfer,web,AU,0,0
TX003959,206.57,03/01/2024,M1,C607,transfer,mobile,UK,0,0
TX003960,2874.01,03/01/2024,M2,C121,transfer,POS,UK,0,0
TX003961,1970.55,03/01/2024,M5,C761,transfer,mobile,UK,0,0
TX003962,152.98,03/01/2024,M5,C890,withdrawal,POS,CA,0,0
TX003963,2920.43,03/01/2024,M3,C307,purchase,POS,AU,0,0
TX003964,66.4,03/01/2024,M1,C931,purchase,web,UK,0,0
TX003965,3938.99,03/01/2024,M4,C923,transfer,mobile,UK,0,1
TX003966,1539.1,03/01/2024,M1,C333,purchase,web,IN,0,0
TX003967,210.89,03/01/2024,M5,C953,purchase,mobile,UK,0,1
TX003968,2945.88,03/01/2024,M3,C419,withdrawal,mobile,IN,0,0
TX003969,1994.45,03/01/2024,M2,C325,purchase,web,US,0,0
TX003970,4869.26,03/01/2024,M1,C648,withdrawal,POS,UK,0,0
TX003971,2725.55,03/01/2024,M5,C788,purchase,POS,IN,0,0
TX003972,1383.44,03/01/2024,M4,C831,withdrawal,mobile,UK,0,0
TX003973,3550.1,03/01/2024,M3,C843,withdrawal,POS,US,0,0
TX003974,1364.75,03/01/2024,M2,C572,purchase,web,UK,0,0
TX003975,4522.17,03/01/2024,M1,C249,withdrawal,web,IN,0,0
TX003976,1879.86,03/01/2024,M4,C989,withdrawal,web,US,0,0
TX003977,2753.84,03/01/2024,M2,C094,purchase,mobile,US,0,0
TX003978,262.36,03/01/2024,M5,C295,withdrawal,mobile,US,0,0
TX003979,2136.34,03/01/2024,M5,C183,withdrawal,POS,CA,0,0
TX003980,4163.49,03/01/2024,M4,C259,withdrawal,web,IN,0,0
TX003981,4030.19,03/01/2024,M5,C798,withdrawal,web,CA,0,1
TX003982,1129.35,03/01/2024,M3,C666,withdrawal,mobile,US,0,0
TX003983,1138.13,03/01/2024,M4,C185,transfer,mobile,CA,0,0
TX003984,4088.35,03/01/2024,M5,C408,withdrawal,mobile,UK,1,0
TX003985,4652.69,03/01/2024,M1,C068,withdrawal,web,CA,0,0
TX003986,485.85,03/01/2024,M5,C837,withdrawal,web,AU,0,0
TX003987,2255.79,03/01/2024,M3,C772,withdrawal,POS,US,0,0
TX003988,1693.9,03/01/2024,M2,C626,purchase,web,US,0,0
TX003989,4354.74,03/01/2024,M2,C858,transfer,POS,IN,0,0
TX003990,426.79,03/01/2024,M5,C007,purchase,POS,UK,0,0
TX003991,1063.52,03/01/2024,M2,C264,transfer,web,IN,0,0
TX003992,3764.82,03/01/2024,M5,C782,withdrawal,POS,CA,1,0
TX003993,265.96,03/01/2024,M3,C483,withdrawal,POS,AU,0,0
TX003994,2467.75,03/01/2024,M2,C760,transfer,mobile,AU,0,0
TX003995,2216.11,03/01/2024,M1,C616,transfer,web,AU,0,0
TX003996,1678.66,03/01/2024,M5,C774,purchase,POS,AU,0,0
TX003997,1978.92,03/01/2024,M2,C735,transfer,POS,UK,0,0
TX003998,2654.4,03/01/2024,M3,C839,withdrawal,POS,CA,0,0
TX003999,815.22,03/01/2024,M3,C370,purchase,web,AU,0,0
TX004000,2864.26,03/01/2024,M1,C782,transfer,mobile,US,1,0
TX004001,4029.11,03/01/2024,M3,C676,transfer,mobile,CA,0,0
TX004002,3803.2,03/01/2024,M3,C082,purchase,web,UK,0,0
TX004003,777.96,03/01/2024,M2,C806,transfer,web,AU,0,0
TX004004,754.75,03/01/2024,M5,C645,withdrawal,web,UK,0,0
TX004005,1348.19,03/01/2024,M4,C210,purchase,web,AU,0,1
TX004006,1811.76,03/01/2024,M3,C312,transfer,mobile,US,0,0
TX004007,2048.19,03/01/2024,M3,C603,withdrawal,POS,CA,0,0
TX004008,3401.69,03/01/2024,M4,C336,transfer,POS,US,0,0
TX004009,292.84,03/01/2024,M3,C489,purchase,web,AU,0,0
TX004010,183.02,03/01/2024,M2,C402,transfer,web,IN,0,0
TX004011,1965.63,03/01/2024,M2,C638,transfer,POS,CA,0,0
TX004012,3488.85,03/01/2024,M4,C190,transfer,mobile,UK,0,0
TX004013,975.24,03/01/2024,M3,C670,withdrawal,web,AU,0,0
TX004014,3211.11,03/01/2024,M3,C842,withdrawal,web,US,0,0
TX004015,1306.54,03/01/2024,M5,C334,transfer,mobile,IN,0,0
TX004016,4431.57,03/01/2024,M3,C521,transfer,mobile,AU,0,0
TX004017,4479.49,03/01/2024,M2,C618,purchase,mobile,UK,0,0
TX004018,1493.46,03/01/2024,M1,C086,transfer,web,US,0,0
TX004019,1157.67,03/01/2024,M1,C578,purchase,mobile,CA,0,0
TX004020,2062.41,03/01/2024,M1,C061,withdrawal,web,IN,0,0
TX004021,1210.25,03/01/2024,M1,C386,transfer,web,AU,0,1
TX004022,3365.2,03/01/2024,M3,C145,purchase,mobile,AU,0,0
TX004023,4132.06,03/01/2024,M3,C152,withdrawal,POS,AU,0,0
TX004024,3368.73,03/01/2024,M5,C618,purchase,mobile,AU,0,0
TX004025,4123.51,03/01/2024,M3,C659,withdrawal,POS,US,0,0
TX004026,1990.99,03/01/2024,M1,C697,transfer,mobile,CA,0,0
TX004027,790.02,03/01/2024,M4,C348,purchase,mobile,UK,0,0
TX004028,3692.38,03/01/2024,M4,C853,transfer,web,IN,0,0
TX004029,1808.77,03/01/2024,M2,C177,purchase,web,AU,0,0
TX004030,3359.64,03/01/2024,M2,C888,withdrawal,web,AU,0,0
TX004031,1360.51,03/01/2024,M3,C846,purchase,web,CA,0,0
TX004032,415.34,03/01/2024,M4,C486,purchase,web,CA,1,0
TX004033,4962.98,03/01/2024,M1,C777,transfer,web,US,0,0
TX004034,789.45,03/01/2024,M1,C660,transfer,web,US,0,0
TX004035,4942.22,03/01/2024,M1,C246,transfer,POS,US,0,0
TX004036,4886.63,03/01/2024,M3,C253,withdrawal,POS,IN,0,1
TX004037,3971.15,03/01/2024,M3,C499,transfer,web,US,0,1
TX004038,3300.52,03/01/2024,M5,C540,purchase,POS,AU,0,0
TX004039,2893.26,03/01/2024,M1,C351,withdrawal,mobile,US,0,0
TX004040,4331.85,03/01/2024,M1,C511,transfer,POS,IN,0,0
TX004041,1454.3,03/01/2024,M3,C777,purchase,web,US,0,0
TX004042,2343.73,03/01/2024,M3,C012,purchase,POS,US,0,0
TX004043,3100.76,03/01/2024,M5,C558,withdrawal,mobile,AU,0,0
